"Organization ID","Company name","NAIC ID","Total number of confirmed complaints","Total policies","Complaint Index","Year of policy count","Line of coverage"
"244","ACE PROPERTY AND CASUALTY INSURANCE COMPANY","20699","0","320",,"2025","Workers' Compensation"
"625","ARCH INSURANCE COMPANY","11150","0","2184",,"2025","Workers' Compensation"
"647","EMPLOYERS ASSURANCE COMPANY","25402","0","1130",,"2025","Workers' Compensation"
"650","HARTFORD INSURANCE COMPANY OF THE MIDWEST","37478","0","4236",,"2025","Workers' Compensation"
"659","CINCINNATI CASUALTY COMPANY, THE","28665","0","345",,"2025","Workers' Compensation"
"660","MARKEL INSURANCE COMPANY","38970","0","3782",,"2025","Workers' Compensation"
"687","PRAETORIAN INSURANCE COMPANY","37257","0","339",,"2025","Workers' Compensation"
"690","SERVICE LLOYDS INSURANCE COMPANY, A STOCK COMPANY","43389","0","2213",,"2025","Workers' Compensation"
"737","NATIONAL LIABILITY & FIRE INSURANCE COMPANY","20052","0","2759",,"2025","Workers' Compensation"
"748","ACUITY, A MUTUAL INSURANCE COMPANY","14184","0","1230",,"2025","Workers' Compensation"
"749","HANOVER CASUALTY COMPANY, THE","41602","0","1397",,"2025","Workers' Compensation"
"755","TRIUMPHE CASUALTY COMPANY","41106","0","33",,"2025","Workers' Compensation"
"763","GRAY INSURANCE COMPANY, THE","36307","0","99",,"2025","Workers' Compensation"
"811","BERKLEY NATIONAL INSURANCE COMPANY","38911","0","461",,"2025","Workers' Compensation"
"825","UTICA NATIONAL INSURANCE COMPANY OF TEXAS","43478","0","235",,"2025","Workers' Compensation"
"848","ASCOT INSURANCE COMPANY","23752","0","43",,"2025","Workers' Compensation"
"849","ZENITH INSURANCE COMPANY","13269","0","172",,"2025","Workers' Compensation"
"876","UNITED FIRE & CASUALTY COMPANY","13021","0","544",,"2025","Workers' Compensation"
"906","FEDERATED RURAL ELECTRIC INSURANCE EXCHANGE","11118","0","7",,"2025","Workers' Compensation"
"945","GREAT NORTHERN INSURANCE COMPANY","20303","0","50",,"2025","Workers' Compensation"
"980","IMPERIUM INSURANCE COMPANY","35408","0","159",,"2025","Workers' Compensation"
"997","STARR INDEMNITY & LIABILITY COMPANY","38318","8","578","205.78","2025","Workers' Compensation"
"1017","HARTFORD LLOYD'S INSURANCE COMPANY","38253","0","1193",,"2025","Workers' Compensation"
"1029","UNITED WISCONSIN INSURANCE COMPANY","29157","0","240",,"2025","Workers' Compensation"
"1114","REDWOOD FIRE AND CASUALTY INSURANCE COMPANY","11673","0","137",,"2025","Workers' Compensation"
"1134","SOMPO AMERICA INSURANCE COMPANY","11126","0","237",,"2025","Workers' Compensation"
"1165","WESTFIELD INSURANCE COMPANY","24112","0","32",,"2025","Workers' Compensation"
"1167","WESTFIELD NATIONAL INSURANCE COMPANY","24120","0","3",,"2025","Workers' Compensation"
"1200","WESCO INSURANCE COMPANY","25011","0","1418",,"2025","Workers' Compensation"
"1222","UTICA MUTUAL INSURANCE COMPANY","25976","0","161",,"2025","Workers' Compensation"
"1227","VALLEY FORGE INSURANCE COMPANY","20508","0","966",,"2025","Workers' Compensation"
"1229","XL INSURANCE AMERICA, INC.","24554","0","198",,"2025","Workers' Compensation"
"1242","VIGILANT INSURANCE COMPANY","20397","0","171",,"2025","Workers' Compensation"
"1249","AMERICAN ZURICH INSURANCE COMPANY","40142","0","753",,"2025","Workers' Compensation"
"1321","UNION INSURANCE COMPANY","25844","0","66",,"2025","Workers' Compensation"
"1325","UNION INSURANCE COMPANY OF PROVIDENCE","21423","0","22",,"2025","Workers' Compensation"
"1341","TRANSPORTATION INSURANCE COMPANY","20494","0","433",,"2025","Workers' Compensation"
"1343","TRAVELERS INDEMNITY COMPANY, THE","25658","0","2647",,"2025","Workers' Compensation"
"1344","TRAVELERS INDEMNITY COMPANY OF AMERICA, THE","25666","0","2061",,"2025","Workers' Compensation"
"1345","TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA","25674","0","1940",,"2025","Workers' Compensation"
"1346","TRAVELERS INDEMNITY COMPANY OF CONNECTICUT, THE","25682","0","7949",,"2025","Workers' Compensation"
"1354","AMTRUST INSURANCE COMPANY","15954","0","2664",,"2025","Workers' Compensation"
"1355","TRUCK INSURANCE EXCHANGE","21709","0","290",,"2025","Workers' Compensation"
"1363","TWIN CITY FIRE INSURANCE COMPANY","29459","0","6331",,"2025","Workers' Compensation"
"1460","TEXAS HOSPITAL INSURANCE EXCHANGE","32514","0","70",,"2025","Workers' Compensation"
"1471","CHUBB INDEMNITY INSURANCE COMPANY","12777","0","1691",,"2025","Workers' Compensation"
"1492","MITSUI SUMITOMO INSURANCE USA INC.","22551","0","136",,"2025","Workers' Compensation"
"1493","STANDARD FIRE INSURANCE COMPANY, THE","19070","0","13043",,"2025","Workers' Compensation"
"1507","STATE FARM FIRE AND CASUALTY COMPANY","25143","0","4388",,"2025","Workers' Compensation"
"1525","SOUTHERN INSURANCE COMPANY","19216","0","87",,"2025","Workers' Compensation"
"1555","SENTRY SELECT INSURANCE COMPANY","21180","0","497",,"2025","Workers' Compensation"
"1586","PLAZA INSURANCE COMPANY","30945","0","352",,"2025","Workers' Compensation"
"1598","SECURITY NATIONAL INSURANCE COMPANY","19879","0","3533",,"2025","Workers' Compensation"
"1614","SENTRY INSURANCE COMPANY","24988","0","508",,"2025","Workers' Compensation"
"1686","RLI INSURANCE COMPANY","13056","0","347",,"2025","Workers' Compensation"
"1715","PROTECTIVE INSURANCE COMPANY","12416","0","68",,"2025","Workers' Compensation"
"1752","GUIDEONE INSURANCE COMPANY","15032","0","169",,"2025","Workers' Compensation"
"1772","PETROLEUM CASUALTY COMPANY","12297","0","1",,"2025","Workers' Compensation"
"1783","PHOENIX INSURANCE COMPANY, THE","25623","0","1935",,"2025","Workers' Compensation"
"1796","PACIFIC INDEMNITY COMPANY","20346","0","179",,"2025","Workers' Compensation"
"1821","PENNSYLVANIA MANUFACTURERS' ASSOCIATION INSURANCE COMPANY","12262","0","1729",,"2025","Workers' Compensation"
"1830","OLD REPUBLIC INSURANCE COMPANY","24147","0","816",,"2025","Workers' Compensation"
"1836","STARSTONE NATIONAL INSURANCE COMPANY","25496","0","113",,"2025","Workers' Compensation"
"1851","PACIFIC EMPLOYERS INSURANCE COMPANY","22748","0","69",,"2025","Workers' Compensation"
"1874","OHIO CASUALTY INSURANCE COMPANY, THE","24074","0","214",,"2025","Workers' Compensation"
"1875","OHIO FARMERS INSURANCE COMPANY","24104","0","1",,"2025","Workers' Compensation"
"1883","NEW HAMPSHIRE INSURANCE COMPANY","23841","0","227",,"2025","Workers' Compensation"
"1888","HARTFORD UNDERWRITERS INSURANCE COMPANY","30104","0","10502",,"2025","Workers' Compensation"
"1908","NORTH RIVER INSURANCE COMPANY, THE","21105","0","49",,"2025","Workers' Compensation"
"1931","NATIONAL UNION FIRE INSURANCE COMPANY OF PITTSBURGH, PA.","19445","1","280","53.1","2025","Workers' Compensation"
"1934","NATIONWIDE GENERAL INSURANCE COMPANY","23760","0","75",,"2025","Workers' Compensation"
"1937","NATIONWIDE MUTUAL INSURANCE COMPANY","23787","0","20",,"2025","Workers' Compensation"
"1949","NATIONAL FIRE INSURANCE COMPANY OF HARTFORD","20478","0","744",,"2025","Workers' Compensation"
"1988","NATIONAL AMERICAN INSURANCE COMPANY","23663","0","347",,"2025","Workers' Compensation"
"1997","NATIONAL CASUALTY COMPANY","11991","1","46","323.21","2025","Workers' Compensation"
"2033","MIDDLESEX INSURANCE COMPANY","23434","0","87",,"2025","Workers' Compensation"
"2037","GUIDEONE SPECIALTY INSURANCE COMPANY","14559","0","23",,"2025","Workers' Compensation"
"2081","AMERISURE MUTUAL INSURANCE COMPANY","23396","0","414",,"2025","Workers' Compensation"
"2085","MID-CENTURY INSURANCE COMPANY","21687","0","215",,"2025","Workers' Compensation"
"2111","MASSACHUSETTS BAY INSURANCE COMPANY","22306","0","513",,"2025","Workers' Compensation"
"2209","LIBERTY MUTUAL FIRE INSURANCE COMPANY","23035","1","905","16.43","2025","Workers' Compensation"
"2281","NATIONAL SPECIALTY INSURANCE COMPANY","22608","0","730",,"2025","Workers' Compensation"
"2292","ASSOCIATION CASUALTY INSURANCE COMPANY","35629","0","60",,"2025","Workers' Compensation"
"2296","INSURANCE COMPANY OF THE STATE OF PENNSYLVANIA, THE","19429","0","74",,"2025","Workers' Compensation"
"2327","ACE AMERICAN INSURANCE COMPANY","22667","0","2215",,"2025","Workers' Compensation"
"2333","ILLINOIS NATIONAL INSURANCE CO.","23817","0","1",,"2025","Workers' Compensation"
"2370","HANOVER INSURANCE COMPANY, THE","22292","0","645",,"2025","Workers' Compensation"
"2372","GREENWICH INSURANCE COMPANY","22322","0","66",,"2025","Workers' Compensation"
"2380","HARTFORD ACCIDENT AND INDEMNITY COMPANY","22357","0","5222",,"2025","Workers' Compensation"
"2381","HARTFORD CASUALTY INSURANCE COMPANY","29424","0","7629",,"2025","Workers' Compensation"
"2382","HARTFORD FIRE INSURANCE COMPANY","19682","0","5769",,"2025","Workers' Compensation"
"2398","CLEAR SPRING PROPERTY AND CASUALTY COMPANY","15563","0","482",,"2025","Workers' Compensation"
"2431","GRANITE STATE INSURANCE COMPANY","23809","0","184",,"2025","Workers' Compensation"
"2432","GRAPHIC ARTS MUTUAL INSURANCE COMPANY","25984","0","414",,"2025","Workers' Compensation"
"2437","GREAT AMERICAN INSURANCE COMPANY","16691","0","132",,"2025","Workers' Compensation"
"2453","GREAT WEST CASUALTY COMPANY","11371","0","78",,"2025","Workers' Compensation"
"2526","FLORISTS' MUTUAL INSURANCE COMPANY","13978","0","19",,"2025","Workers' Compensation"
"2594","RURAL TRUST INSURANCE COMPANY","11134","0","28",,"2025","Workers' Compensation"
"2606","FIRE INSURANCE EXCHANGE","21660","0","3738",,"2025","Workers' Compensation"
"2624","NATIONWIDE AGRIBUSINESS INSURANCE COMPANY","28223","0","15",,"2025","Workers' Compensation"
"2629","FEDERAL INSURANCE COMPANY","20281","1","2627","5.66","2025","Workers' Compensation"
"2635","FEDERATED MUTUAL INSURANCE COMPANY","13935","0","625",,"2025","Workers' Compensation"
"2668","FARMERS INSURANCE EXCHANGE","21652","0","705",,"2025","Workers' Compensation"
"2675","EMPLOYERS MUTUAL CASUALTY COMPANY","21415","0","361",,"2025","Workers' Compensation"
"2677","EMPLOYERS INSURANCE COMPANY OF WAUSAU","21458","0","414",,"2025","Workers' Compensation"
"2702","WELLFLEET NEW YORK INSURANCE COMPANY","20931","0","713",,"2025","Workers' Compensation"
"2722","EMCASCO INSURANCE COMPANY","21407","0","118",,"2025","Workers' Compensation"
"2765","CONTINENTAL WESTERN INSURANCE COMPANY","10804","0","19",,"2025","Workers' Compensation"
"2814","CONTINENTAL CASUALTY COMPANY","20443","0","652",,"2025","Workers' Compensation"
"2820","CONTINENTAL INSURANCE COMPANY, THE","35289","0","2571",,"2025","Workers' Compensation"
"2866","COMMERCE AND INDUSTRY INSURANCE COMPANY","19410","0","35",,"2025","Workers' Compensation"
"2878","CINCINNATI INSURANCE COMPANY, THE","10677","0","156",,"2025","Workers' Compensation"
"2918","CHARTER OAK FIRE INSURANCE COMPANY, THE","25615","0","2572",,"2025","Workers' Compensation"
"2922","CHEROKEE INSURANCE COMPANY","10642","0","14",,"2025","Workers' Compensation"
"2930","COREPOINTE INSURANCE COMPANY","10499","0","53",,"2025","Workers' Compensation"
"2934","CIMARRON INSURANCE COMPANY, INC.","20400","0","1907",,"2025","Workers' Compensation"
"2937","CAROLINA CASUALTY INSURANCE COMPANY","10510","0","459",,"2025","Workers' Compensation"
"2961","CENTRAL INSURANCE COMPANY","20230","0","1019",,"2025","Workers' Compensation"
"2999","AIG PROPERTY CASUALTY COMPANY","19402","0","16",,"2025","Workers' Compensation"
"3000","BITCO GENERAL INSURANCE CORPORATION","20095","0","370",,"2025","Workers' Compensation"
"3001","BITCO NATIONAL INSURANCE COMPANY","20109","0","7",,"2025","Workers' Compensation"
"3116","WCF SELECT INSURANCE COMPANY","21865","0","98",,"2025","Workers' Compensation"
"3121","UNITED FIRE LLOYDS","43559","0","137",,"2025","Workers' Compensation"
"3148","SELECTIVE INSURANCE COMPANY OF AMERICA","12572","0","24",,"2025","Workers' Compensation"
"3159","ALASKA NATIONAL INSURANCE COMPANY","38733","0","63",,"2025","Workers' Compensation"
"3162","AMERISURE INSURANCE COMPANY","19488","0","229",,"2025","Workers' Compensation"
"3165","NATIONWIDE PROPERTY AND CASUALTY INSURANCE COMPANY","37877","0","259",,"2025","Workers' Compensation"
"3210","CHURCH MUTUAL INSURANCE COMPANY, S.I.","18767","0","1006",,"2025","Workers' Compensation"
"3234","WCF NATIONAL INSURANCE COMPANY","40517","0","435",,"2025","Workers' Compensation"
"3242","STATE NATIONAL INSURANCE COMPANY, INC.","12831","0","101",,"2025","Workers' Compensation"
"3291","SIRIUSPOINT AMERICA INSURANCE COMPANY","38776","0","20",,"2025","Workers' Compensation"
"3328","AMCO INSURANCE COMPANY","19100","0","3",,"2025","Workers' Compensation"
"3331","QBE INSURANCE CORPORATION","39217","0","409",,"2025","Workers' Compensation"
"3332","ACIG INSURANCE COMPANY","19984","0","2935",,"2025","Workers' Compensation"
"3342","INSURANCE COMPANY OF THE WEST","27847","0","953",,"2025","Workers' Compensation"
"3350","ALLIED PROPERTY AND CASUALTY INSURANCE COMPANY","42579","0","2",,"2025","Workers' Compensation"
"3377","DEPOSITORS INSURANCE COMPANY","42587","0","1",,"2025","Workers' Compensation"
"3409","NEW YORK MARINE AND GENERAL INSURANCE COMPANY","16608","0","778",,"2025","Workers' Compensation"
"3421","REPUBLIC-FRANKLIN INSURANCE COMPANY","12475","0","146",,"2025","Workers' Compensation"
"3422","FARMINGTON CASUALTY COMPANY","41483","0","3412",,"2025","Workers' Compensation"
"3456","SERVICE AMERICAN INDEMNITY COMPANY","39152","0","361",,"2025","Workers' Compensation"
"3459","NATIONWIDE INSURANCE COMPANY OF AMERICA","25453","0","60",,"2025","Workers' Compensation"
"3461","AMERICAN INTERSTATE INSURANCE COMPANY","31895","0","535",,"2025","Workers' Compensation"
"3487","VANLINER INSURANCE COMPANY","21172","0","249",,"2025","Workers' Compensation"
"3488","GUIDEONE ELITE INSURANCE COMPANY","42803","0","177",,"2025","Workers' Compensation"
"3495","FEDERATED SERVICE INSURANCE COMPANY","28304","0","29",,"2025","Workers' Compensation"
"3500","TEXAS MUTUAL INSURANCE COMPANY","22945","1","81395","0.18","2025","Workers' Compensation"
"3517","INDEMNITY INSURANCE COMPANY OF NORTH AMERICA","43575","1","4598","3.23","2025","Workers' Compensation"
"3520","WORK FIRST CASUALTY COMPANY","31232","0","33",,"2025","Workers' Compensation"
"3526","STAR INSURANCE COMPANY","18023","0","44",,"2025","Workers' Compensation"
"3527","COLUMBIA MUTUAL INSURANCE COMPANY","40371","0","115",,"2025","Workers' Compensation"
"3548","NATIONAL INTERSTATE INSURANCE COMPANY","32620","0","23",,"2025","Workers' Compensation"
"3585","FIRST LIBERTY INSURANCE CORPORATION, THE","33588","0","122",,"2025","Workers' Compensation"
"3586","LM INSURANCE CORPORATION","33600","0","3242",,"2025","Workers' Compensation"
"3636","LIBERTY INSURANCE CORPORATION","42404","0","2195",,"2025","Workers' Compensation"
"3663","SAFETY NATIONAL CASUALTY CORPORATION","15105","0","848",,"2025","Workers' Compensation"
"3674","XL SPECIALTY INSURANCE COMPANY","37885","1","268","55.48","2025","Workers' Compensation"
"3706","STONINGTON INSURANCE COMPANY","10340","0","4",,"2025","Workers' Compensation"
"3722","WESTCHESTER FIRE INSURANCE COMPANY","10030","1","451","32.97","2025","Workers' Compensation"
"3744","MIDWEST EMPLOYERS CASUALTY COMPANY","23612","0","240",,"2025","Workers' Compensation"
"3745","BERKLEY REGIONAL INSURANCE COMPANY","29580","0","328",,"2025","Workers' Compensation"
"3808","GREAT DIVIDE INSURANCE COMPANY","25224","0","107",,"2025","Workers' Compensation"
"3838","EXECUTIVE RISK INDEMNITY INC.","35181","0","550",,"2025","Workers' Compensation"
"3839","BROTHERHOOD MUTUAL INSURANCE COMPANY","13528","0","1085",,"2025","Workers' Compensation"
"3844","CONTINENTAL INDEMNITY COMPANY","28258","0","50",,"2025","Workers' Compensation"
"3866","GREAT AMERICAN SPIRIT INSURANCE COMPANY","33723","0","244",,"2025","Workers' Compensation"
"3885","EVEREST NATIONAL INSURANCE COMPANY","10120","0","171",,"2025","Workers' Compensation"
"3915","HANOVER AMERICAN INSURANCE COMPANY, THE","36064","0","720",,"2025","Workers' Compensation"
"7446","REPUBLIC INDEMNITY COMPANY OF AMERICA","22179","0","62",,"2025","Workers' Compensation"
"7448","REPUBLIC INDEMNITY COMPANY OF CALIFORNIA","43753","0","39",,"2025","Workers' Compensation"
"7557","LION INSURANCE COMPANY","11075","0","1",,"2025","Workers' Compensation"
"8041","WEST AMERICAN INSURANCE COMPANY","44393","0","135",,"2025","Workers' Compensation"
"8116","TRUMBULL INSURANCE COMPANY","27120","1","7687","1.93","2025","Workers' Compensation"
"8123","PROPERTY AND CASUALTY INSURANCE COMPANY OF HARTFORD","34690","0","5052",,"2025","Workers' Compensation"
"8126","BENCHMARK INSURANCE COMPANY","41394","0","1104",,"2025","Workers' Compensation"
"8150","TRANS PACIFIC INSURANCE COMPANY","41238","0","16",,"2025","Workers' Compensation"
"8601","TRIANGLE INSURANCE COMPANY, INC.","28535","0","4",,"2025","Workers' Compensation"
"9056","SENTRY CASUALTY COMPANY","28460","0","260",,"2025","Workers' Compensation"
"9248","OHIO SECURITY INSURANCE COMPANY","24082","0","2336",,"2025","Workers' Compensation"
"9277","ZURICH AMERICAN INSURANCE COMPANY OF ILLINOIS","27855","0","388",,"2025","Workers' Compensation"
"9331","TRANSGUARD INSURANCE COMPANY OF AMERICA, INC.","28886","0","208",,"2025","Workers' Compensation"
"9393","PHARMACISTS MUTUAL INSURANCE COMPANY","13714","0","230",,"2025","Workers' Compensation"
"9578","AMERICAN COMPENSATION INSURANCE COMPANY","45934","0","1",,"2025","Workers' Compensation"
"9583","CHUBB NATIONAL INSURANCE COMPANY","10052","0","1923",,"2025","Workers' Compensation"
"9764","UTICA LLOYD'S OF TEXAS","10990","0","161",,"2025","Workers' Compensation"
"10070","WILLIAMSBURG NATIONAL INSURANCE COMPANY","25780","0","1",,"2025","Workers' Compensation"
"10087","ZURICH AMERICAN INSURANCE COMPANY","16535","0","2237",,"2025","Workers' Compensation"
"11173","NOVA CASUALTY COMPANY","42552","0","524",,"2025","Workers' Compensation"
"11174","SENTINEL INSURANCE COMPANY, LTD.","11000","0","2490",,"2025","Workers' Compensation"
"11330","ZNAT INSURANCE COMPANY","30120","0","661",,"2025","Workers' Compensation"
"12319","ALLMERICA FINANCIAL ALLIANCE INSURANCE COMPANY","10212","0","336",,"2025","Workers' Compensation"
"12324","ALLMERICA FINANCIAL BENEFIT INSURANCE COMPANY","41840","0","2279",,"2025","Workers' Compensation"
"14206","INCLINE CASUALTY COMPANY","11090","0","24",,"2025","Workers' Compensation"
"14785","PENNSYLVANIA MANUFACTURERS INDEMNITY COMPANY","41424","0","14",,"2025","Workers' Compensation"
"14815","SAFETY FIRST INSURANCE COMPANY","11123","0","110",,"2025","Workers' Compensation"
"14911","ATLANTIC SPECIALTY INSURANCE COMPANY","27154","0","213",,"2025","Workers' Compensation"
"15429","MITSUI SUMITOMO INSURANCE COMPANY OF AMERICA","20362","0","115",,"2025","Workers' Compensation"
"15539","MANUFACTURERS ALLIANCE INSURANCE COMPANY","36897","0","357",,"2025","Workers' Compensation"
"15953","ACCIDENT FUND INSURANCE COMPANY OF AMERICA","10166","0","2345",,"2025","Workers' Compensation"
"17025","ACADIA INSURANCE COMPANY","31325","0","88",,"2025","Workers' Compensation"
"18147","SOMPO AMERICA FIRE & MARINE INSURANCE COMPANY","38997","0","84",,"2025","Workers' Compensation"
